Subject,Sentence_Type,Adjective,Polarity,Expected_response,Response,Accuracy,RT,MaxDeviation,MaxDeviation.Time,MaxDeviation.Time.Norm,MaxDeviationBorder,MaxDeviationBorder.Time,MaxDeviationBorder.Time.Norm,MaxRatio,MaxLogRatio,MaxRatio.Time,MaxRatio.Time.Norm,MaxDifference,MaxDifference.Time,MaxDifference.Time.Norm,AccPeak,AccPeak.Time,AccPeak.Time.Norm,Int.Ratio.AccPeak,Int.LogRatio.AccPeak,Int.Difference.AccPeak,Int.X.AccPeak,Local.Maxima.Acc,Len.Local.Maxima,Delay,Ratio.Acc
4,practice,null,null,null,false,null,1496,1.6374010989284724,867.6800000000001,58,2.2545988542952315,867.6800000000001,58,163.61248063709735,5.097500708771722,957.44,64,2.0,942.48,63,0.0006570328288703394,957.44,64,669.0627405030899,115.44253243073169,100.18438752735203,57.474522402702796,"[[0.0006570328288703394, 64]]",1,137,5.097500708771722
4,practice,null,null,null,true,null,1263,0.3662775301154744,467.31,37,1.0394859983699163,416.79,33,0.7408860427929368,-0.29990845391629334,202.08,16,-0.3973534014313591,290.49,23,0.0003246238141004903,517.83,41,26.54738789460468,-19.047256393117383,-19.29114728694679,0.7549801344938041,"[[0.0003246238141004903, 41]]",1,205,-1.4310286518798807
4,practice,null,null,null,true,null,1416,0.1252982276848887,1416,100,0.9409743486860642,637.2,45,0.7159603930926829,-0.3341304304611889,594.72,42,-0.4308660757868701,594.72,42,0.0003016685019376603,962.88,68,44.91794531168658,-29.528865178153783,-34.743925459928576,7.619317575352293,"[[0.0003016685019376603, 68]]",1,596,-1.975365080450683
4,practice,null,null,null,true,null,792,0.13810201269916375,514.8,65,0.9678411622362056,205.92,26,0.7326459352882392,-0.3110927288719462,0,0,-0.4054478661787131,0,0,0.0002981395598824288,261.36,33,23.217993621097474,-11.8113183453595,-14.567790608012272,1.753097277853386,"[[0.0005167599400767022, 30], [0.0002981395598824288, 33]]",2,175,-0.9027559407406859
4,EI,L/Q,P,false,false,1,3463,0.1573639943062033,2666.51,77,0.9560361993717268,2666.51,77,3.208019977195286,1.1656539172901423,2908.92,84,0.34524146948038226,2666.51,77,8.617086435852888e-05,2805.03,81,105.22791150228119,21.195161861875327,27.74810260543727,-4.098748352941572,"[[8.617086435852888e-05, 81]]",1,2693,0.21052564326850987
4,EI,1,N,false,false,1,4678,1.2568177896145656,1403.4,30,1.9501083007269613,1309.8400000000001,28,162.52757311850124,5.0908476681048835,1450.18,31,1.7786367837945694,1403.4,30,0.00010401442523829973,4116.64,88,2646.773391561294,146.67707234739638,51.87483237191208,-22.106912009180256,"[[5.2771709629672603e-05, 20], [8.921650272629167e-05, 42], [7.250158279823715e-05, 81], [0.00010401442523829973, 88]]",4,721,2.4309574277827766
4,EI,H/C,P,true,true,1,2150,0.1305893387887692,1548.0,72,1.061875009661701,1462.0,68,0.762630893292956,-0.27098112189801044,1419.0,66,-0.344264399112554,1419.0,66,0.00011987626381215096,1548.0,72,54.42987727155967,-20.26346408771279,-25.354596505771163,-4.097336240256204,"[[0.00011987626381215096, 72]]",1,1433,-0.8803731991680417
4,EI,B/S,P,false,false,1,1759,0.09498822108660877,1090.58,62,1.041114442280508,0,0,1.3977758285037076,0.33488227938290627,0,0,0.42404639612812667,0,0,0.00010272000293465921,967.45,55,76.73617494334903,18.31618652892187,23.043775408286255,1.7164191870371424,"[[0.00010272000293465921, 55]]",1,893,0.28958137795335154
4,EI,B/S,N,false,false,1,1784,0.18807696316710826,1159.6,65,0.9157359790465146,981.2,55,1.3885737868784354,0.32827716778483573,999.04,56,0.3661139221940102,981.2,55,0.00010333965589630635,1070.4,60,79.7390062159082,17.06073061612597,20.489726698213225,-5.459748971584599,"[[0.00010333965589630635, 60]]",1,899,0.2647631596164704
4,EI,2,N,false,false,1,3658,0.2868959262297031,3219.04,88,0.9381249903382992,0,0,1.3137465078417314,0.27288298504505815,0,0,0.3454556239246527,0,0,0.0001127618772764222,3072.72,84,110.10663028655745,22.72851672628051,28.69346222185932,-5.808565658451066,"[[0.0001127618772764222, 84]]",1,2992,0.14658009442232486
4,EI,L/Q,N,true,true,1,2888,0.12694256892169456,2108.24,73,1.097697427728556,2137.12,74,0.7677233975633677,-0.2643257701301449,2108.24,73,-0.3270753183342874,2108.24,73,0.00011002142120142367,2223.7599999999998,77,58.862295357048176,-20.7330079120046,-25.51984871623366,-7.2361201028960505,"[[0.00011002142120142367, 77]]",1,2132,-0.7034830427880497
4,EI,F/S,N,true,true,1,1918,0.14674886745821894,1515.22,79,0.9588855577194918,1074.08,56,0.7154223013503396,-0.33488227938290616,1054.9,55,-0.42404639612812667,1054.9,55,0.00010713023626225784,1169.98,61,42.79285877777209,-21.98555714555363,-27.136099075716718,3.3982072488421093,"[[0.00011587897732898105, 59], [0.00010713023626225784, 61]]",2,1060,-1.3446898481719458
4,EI,2,P,false,false,1,1543,0.07693642161955531,864.0799999999999,56,1.0679812558306496,864.0799999999999,56,1.436190324237166,0.3619939996132925,864.0799999999999,56,0.45190384578504017,864.0799999999999,56,0.00012616531782617645,941.23,61,87.47210098813122,21.98559337041714,27.32829693557457,3.704348991993152,"[[0.0001164323920139992, 59], [0.00012616531782617645, 61]]",2,878,0.30688341977111194
4,EI,B/S,P,true,true,1,1477,0.11096414129010913,915.74,62,1.057397207403344,812.35,55,0.7514489400642609,-0.28575201612367407,768.04,52,-0.3550894681197174,768.04,52,6.352220921956117e-05,900.97,61,45.06339171129793,-18.657465909280507,-22.665809116004446,-2.7491824513544443,"[[0.00011114248490412927, 58], [6.352220921956117e-05, 61]]",2,777,-0.9053080029475291
4,EI,L/Q,N,true,true,1,1606,0.10090408604424177,1606,100,0.9902301735279903,947.54,59,0.7307899075546463,-0.31362926470686137,915.42,57,-0.3982409182738389,915.42,57,0.00012069899998945596,1043.8999999999999,65,46.80810023894301,-21.545748879886833,-26.828749524311068,1.2993494715795413,"[[0.00012069899998945596, 65]]",1,913,-1.0558291678461096
4,EI,B/D,N,true,true,1,2532,1.326304166221779,1519.2,60,1.9260476386606884,1519.2,60,0.7719532357870689,-0.2588313061974761,860.88,34,-0.039106618539115026,1519.2,60,0.00015362983994872653,1848.3600000000001,73,50.358567233539446,-33.567840100050624,-18.00824685407499,-26.29189157441071,"[[0.00015362983994872653, 73]]",1,862,-4.3186555566287606
4,EI,H/C,N,false,false,1,5418,0.7089674142593432,4876.2,90,1.3859052161739904,4876.2,90,17.112633486555975,2.8398169911133455,5038.74,93,1.0546524489939846,4876.2,90,0.00010399544828920058,5038.74,93,149.8327975941618,37.79895299574651,41.39327919447808,2.192822036977349,"[[0.00010399544828920058, 93]]",1,4433,2.8398169911133455
4,EI,B/D,N,true,true,1,1321,0.16234774325946935,752.97,57,1.057397207403344,673.71,51,0.758923298128112,-0.27585456317775864,0,0,-0.3489658205009296,0,0,0.0001344021897600398,805.8100000000001,61,42.226248342601714,-31.400568817516096,-27.998712560936234,0.6232071080705508,"[[0.00021650501236631042, 55], [0.0001344021897600398, 61]]",2,644,-5.264795005454863
4,EI,F/S,P,true,true,1,1942,0.25682122616955105,1398.2400000000002,72,0.9723189644945626,1068.1000000000001,55,0.7108084238058388,-0.3413523316100212,0,0,-0.4225231135611631,0,0,0.0001315398136318095,1145.7800000000002,59,41.3851581206314,-21.088966320306945,-25.70729694708295,2.1810346038779533,"[[0.0001315398136318095, 59]]",1,1060,-1.06048152946295
4,EI,B/D,P,true,true,1,1973,0.1835849496095116,0,0,1.1379976480537684,1361.3700000000001,69,0.792749040305198,-0.2322485761538827,0,0,-0.2930872841344476,0,0,0.00018877125452619018,1440.29,73,57.38018345641679,-17.694718464736503,-22.002110083523775,-9.606720768091755,"[[0.00018877125452619018, 73]]",1,1353,-0.8691273508255463
4,EI,B/S,N,true,true,1,1967,0.08836475201549356,1967,100,0.9633633599778487,649.11,33,0.7152846685831729,-0.33507467764542065,0,0,-0.4223416175408563,0,0,6.557464604961084e-05,865.48,44,29.930129305353123,-17.5608000260411,-20.82806018944422,3.1491044103064976,"[[4.6726055705472136e-05, 39], [6.557464604961084e-05, 44]]",2,635,-1.4144535305153747
4,EI,1,N,true,true,1,3290,0.16087236545061487,0,0,1.1290420435370545,1217.3,37,0.7829177044479058,-0.24472769139126616,0,0,-0.3039091282866182,0,0,7.88334543156601e-05,1414.7,43,32.98636700247956,-11.556832697370576,-14.001926795746703,-4.702811094169152,"[[7.88334543156601e-05, 43]]",1,1235,-0.945810082994701
4,EI,H/C,N,false,false,1,1786,0.05980462535117781,964.4399999999999,54,1.0321588377637942,785.8399999999999,44,2.796250923558236,1.0282795641067202,1428.8,80,0.42625564210345646,803.6999999999999,45,3.895515972476141e-05,1464.52,82,135.54927531447316,38.03765862832032,23.388929537489794,-25.31033313845358,"[[7.459386666214391e-05, 48], [3.895515972476141e-05, 82]]",2,797,0.0
4,EI,F/S,P,true,true,1,1868,0.18193679773380025,1438.36,77,1.0305303938532024,1046.08,56,0.7460139775112501,-0.2930109423436495,0,0,-0.3697560157446511,0,0,0.00019906410780908817,1120.8,60,44.143387376952795,-18.59306448634418,-22.898477323821588,-1.453695619485199,"[[0.00019906410780908817, 60]]",1,1018,-1.0627289361020786
4,EI,B/D,P,false,false,1,1718,0.21897253136680114,1408.76,82,0.9784252106635114,1082.34,63,1.3285591637743872,0.2840950194936202,1082.34,63,0.3675283021058018,1082.34,63,0.00016471868805108725,1151.06,67,88.91080464162945,18.95643283677575,24.486224242851378,-1.6907240440500853,"[[0.00016471868805108725, 67]]",1,1095,0.23982056497405366
4,EI,B/D,N,false,false,1,1947,0.27714459942327796,1323.96,68,1.0590256513139358,1070.85,55,1.6871573528809058,0.5230450730024279,1090.32,56,0.5349196989141057,1070.85,55,0.0002393163932931229,1148.73,59,79.44001897189726,17.236071572057934,20.15277253032894,-5.981208101243568,"[[0.0002393163932931229, 59]]",1,818,0.36324601336608475
4,EI,1,P,true,true,1,3907,0.15119733032214747,0,0,0.8872407215857813,3008.39,77,0.7033620904610066,-0.35188345510459773,0,0,-0.46436669224454885,0,0,0.00012147732969832324,3125.6,80,55.6357837680694,-29.714769676766792,-38.10005252322446,9.512641063405974,"[[0.00012147732969832324, 80]]",1,3007,-2.3572976817784803
4,EI,B/S,P,true,true,1,1589,0.37008399422743515,1016.96,64,1.102175229986913,969.2900000000001,61,0.7220513906548544,-0.3256589644300391,0,0,-0.38963497260180036,905.73,57,0.00018607634505836938,1064.63,67,46.29606401323948,-25.83573844900956,-28.97945569473326,0.6435912328690614,"[[0.00018607634505836938, 67]]",1,845,-1.8193540338852565
4,EI,B/D,N,false,false,1,1999,0.8197683102898403,1339.33,67,1.5650173065082669,1339.33,67,54.231285814102456,3.9932579709554794,1479.26,74,1.2110548541421053,1339.33,67,0.0001269976967643084,1479.26,74,255.55887811239432,75.79726140169583,66.30750872889664,25.2304658799117,"[[0.00015512202421299955, 72], [0.0001269976967643084, 74]]",2,355,3.9932579709554794
4,EI,H/C,N,true,true,1,1857,0.15665768060842564,1857,100,0.8738073148107105,742.8,40,0.6743611754790616,-0.39398944293287413,0,0,-0.4966566087755122,0,0,9.721958671421964e-05,1132.77,61,35.61864036546756,-36.05231112335855,-39.13165687289279,13.055833341009828,"[[6.793499093242305e-05, 48], [4.938348142545723e-05, 58], [9.721958671421964e-05, 61]]",3,715,-1.8844222544480906
4,EI,H/C,P,false,false,1,1297,0.0881000849448614,583.65,45,1.0679812558306496,609.59,47,1.4397260770748284,0.36445287123938974,661.47,51,0.44943322846595724,635.5300000000001,49,8.975453995250947e-05,765.23,59,83.923864908906,20.789161420849165,25.767770790447592,2.6848565239958453,"[[0.00013124388204044705, 56], [8.975453995250947e-05, 59]]",2,593,0.3349002274175408
4,EI,H/C,N,true,true,1,7883,0.10015529775045325,2601.39,33,0.954407755461135,2443.73,31,0.7055582617178867,-0.34876592893330843,2364.9,30,-0.43443895469080585,2364.9,30,3.662885366664687e-05,2601.39,33,22.919040621508163,-12.354259091189858,-14.899188929811865,1.8444988172370025,"[[3.662885366664687e-05, 33]]",1,2436,-1.7341277068641112
4,EI,2,P,true,true,1,1473,0.13199416085474472,1207.8600000000001,82,1.0260525915948455,883.8000000000001,60,0.7277710944559567,-0.31776871092151315,824.88,56,-0.3865979287269721,824.88,56,0.00017279986153116142,942.72,64,46.30053711351028,-20.750309580112077,-25.05279616682275,-1.4865012096852743,"[[0.00017279986153116142, 64]]",1,827,-0.6155067911714772
4,EI,F/S,N,false,false,1,1713,0.08758213364385257,1199.1,70,1.0366366400221512,993.54,58,1.4112341615206307,0.3444646134041456,993.54,58,0.42810613671789977,993.54,58,0.00012449174098062716,1079.1899999999998,63,88.5008009991412,21.41171680064375,26.663045736719543,1.9810452466036357,"[[0.00012449174098062716, 63]]",1,917,0.3083203430690694
4,EI,H/C,P,false,false,1,1850,1.6106170549670131,1091.5,59,2.23642083321014,1091.5,59,193.8593952062615,5.267133129314736,1332.0,72,2.0,1313.5,71,0.000254250668248821,1350.5,73,666.5040199987404,93.84043667618606,78.32839240201032,35.81138152123066,"[[0.000254250668248821, 73]]",1,567,5.1288075094868
4,EI,B/D,P,false,false,1,2420,1.6605774001564824,1113.2,46,2.214252483918888,1137.3999999999999,47,199.84685651172165,5.2975513557953064,1887.6,78,2.0,1863.3999999999999,77,0.00029496123311931264,1911.8,79,867.7481730951724,126.42847945798245,103.77417247169355,53.941829004277594,"[[0.00029496123311931264, 79]]",1,696,5.085994802185557
4,EI,L/Q,P,true,true,1,2176,0.21123018248064632,0,0,0.8872407215857813,1196.8000000000002,55,0.7271294553126589,-0.31865074947046956,0,0,-0.442300171384695,0,0,9.544564837469429e-05,1283.8400000000001,59,42.488445469996456,-19.4539508184051,-26.687992930627672,7.061685807373977,"[[9.544564837469429e-05, 59]]",1,1191,-0.8218732078004907
4,EI,L/Q,N,false,false,1,1441,0.1763810286690736,994.29,69,1.005292024213653,806.96,56,1.3966749524166677,0.3340943777662399,806.96,56,0.4089828128775066,806.96,56,0.00015533540768106075,864.6,60,83.68459413062115,19.962092914705302,24.369859720676,0.016344472922085213,"[[0.00015533540768106075, 60]]",1,809,0.29752320426001044
4,EI,F/S,P,false,false,1,3156,0.17922426490187474,2808.8399999999997,89,0.9694696061467976,0,0,1.3531148200451086,0.30240920888811906,0,0,0.37555245995794007,0,0,0.0001183084215707599,2682.6,85,114.81067355532903,25.552249224917407,31.63939611969757,-3.1080106841876387,"[[0.0001183084215707599, 85]]",1,2611,0.228708018241511
4,EI,B/S,N,true,true,1,1640,0.10965809078637356,819.9999999999999,50,0.9767967667529195,754.4,46,0.7295671474819913,-0.3153038693580825,0,0,-0.40813848341323533,0,0,7.688076718863565e-05,934.8,57,37.1889146138356,-28.073145399665975,-30.064864263781676,5.860490387324989,"[[0.00015090749197583614, 48], [7.688076718863565e-05, 57]]",2,694,-2.2336525726569523
4,EI,B/S,P,false,false,1,1223,0.1788001773434246,1027.32,84,1.000814221955296,611.5,50,1.3627098435386218,0.30947524930271214,697.11,57,0.38650575362810513,623.73,51,8.109878021215573e-05,758.26,62,83.40872524594386,18.383989853008725,22.662834677415034,-3.0635991559497495,"[[0.00010575335824635255, 54], [7.933640243933823e-05, 58], [8.109878021215573e-05, 62]]",3,599,0.1653212308337021
4,EI,L/Q,N,false,false,1,1812,0.5549434395820045,1087.2,60,1.2202265326147845,1069.0800000000002,59,25.157110717271124,3.2251405888815667,1232.16,68,0.859049757912211,1087.2,60,0.0001731880999337097,1141.5600000000002,63,98.6443612051082,26.118525377554437,28.87206001185901,2.313777219054606,"[[0.0001731880999337097, 63]]",1,852,1.0870018778237314
4,EI,B/D,P,true,true,1,1800,0.18389477053442532,1440.0,80,0.9409743486860642,1170.0,65,0.7044236477214639,-0.35037533148483213,0,0,-0.441014172843863,0,0,0.00010691597470442408,1314.0,73,49.06916900694591,-33.30404697171271,-36.136638763956334,6.664320917209114,"[[9.587886780046633e-05, 68], [0.00013647622623850155, 70], [0.00010691597470442408, 73]]",3,1137,-5.245114182970408
4,EI,L/Q,P,false,false,1,1429,0.21203162572449416,1429,100,1.0187254309887237,0,0,1.3511985315245607,0.30099199971731677,0,0,0.39372123850105933,0,0,0.0002177731675236058,914.56,64,86.31322200693799,19.141640618049944,24.9631846481965,0.7830902036043086,"[[0.0002177731675236058, 64]]",1,862,0.2552117997989748
4,EI,B/S,N,false,false,1,1709,1.6240815234313177,820.3199999999999,48,2.173998413644807,820.3199999999999,48,198.11906452603273,5.288868185954563,666.51,39,2.0,854.5,50,0.0002626550060238977,905.77,53,838.5554463363867,68.844201274294,50.226728555866075,21.270751442185976,"[[0.00025966964881981187, 34], [0.0002626550060238977, 53]]",2,499,5.142479984733218
4,EI,F/S,N,true,true,1,1832,0.39448692773330446,1520.56,83,0.8917185238441382,1099.2,60,0.6758249631786554,-0.391821166676477,0,0,-0.49249603788723206,1080.88,59,0.00028606218793635085,1154.16,63,42.17591191648203,-25.398855316087072,-31.599521236584284,7.918311588158877,"[[0.00028606218793635085, 63]]",1,1070,-1.041434053529093
4,EI,F/S,P,false,false,1,1253,0.0748543428701613,801.92,64,1.000814221955296,613.9699999999999,49,1.3896835904955394,0.3290760884933145,701.68,56,0.3970473656954092,639.03,51,0.0001508476736620343,726.74,58,79.50837688782602,18.29382874152244,22.65290874087551,-0.7085308622187013,"[[0.0001508476736620343, 58]]",1,612,0.3185523621719597
4,EI,2,N,true,true,1,6164,1.292435901086941,5485.96,89,1.7693677664820928,5485.96,89,0.717344581178172,-0.3321989664104081,0,0,-0.23063223351790707,5485.96,89,0.00010622950542163554,5670.88,92,22.275295007217416,-167.34448333032873,-114.5041560643721,50.344602957751015,"[[8.21813411550648e-05, 81], [0.00010622950542163554, 92]]",2,552,-5.211266016465933
4,EI,F/S,N,false,false,1,1635,0.11115387938205604,866.5500000000001,53,1.0187254309887237,0,0,1.3975072905856678,0.3346901429105525,0,0,0.4148104882538639,0,0,0.00018673221371025842,833.85,51,71.10066057382241,16.944715414318413,20.912041571222304,0.5298717232022836,"[[0.00018673221371025842, 51]]",1,774,0.2782945835091001
4,EI,1,P,false,false,1,1536,0.2218954378822582,1367.04,89,1.0276810355054373,783.36,51,1.4085305236615455,0.3425469791406875,783.36,51,0.42324761578812264,783.36,51,0.00013381819002035032,875.52,57,80.00852005491365,19.32175130657191,23.691366870524146,0.7610742241312499,"[[0.00013381819002035032, 57]]",1,786,0.23558863297426771
4,EI,H/C,P,true,true,1,1295,0.09471135101917931,841.75,65,1.0305303938532024,764.05,59,0.732626082364765,-0.31111982680766903,725.1999999999999,56,-0.3808388928119273,725.1999999999999,56,9.574962928780262e-05,854.6999999999999,66,47.14607081909092,-22.648793153157605,-26.755964498049117,-0.9215213521036312,"[[0.00015754703921033503, 64], [9.574962928780262e-05, 66]]",2,726,-1.2609273111040564
4,EI,L/Q,P,true,true,1,1638,0.3260936241867525,1359.54,83,0.9230631396526365,1015.56,62,0.7164793759922041,-0.333405816507527,982.8,60,-0.4376866245679256,982.8,60,0.00028133922354702814,1064.7,65,46.24419707194808,-22.20678572307605,-28.880102335393595,5.262332407432788,"[[0.00028133922354702814, 65]]",1,999,-0.854666097836637
